商品编码	商品名称	商品简称	品牌	品牌编码	分类	年份	季节	重量	生产方式	主题	厂家货号	供应商	外部编码	备注	规格编码	规格名称	自定义编码	长	宽	高	公司名称	市场价	实际售价	财务成本	采购价	销售价	经销价	箱规	自定义属性1	自定义属性2	自定义属性3	自定义属性4	自定义属性5	自定义属性6	自定义属性7	自定义属性8	自定义属性9	自定义属性10	自定义属性11	自定义属性12	自定义属性13	自定义属性14	自定义属性15	自定义属性16	自定义属性17	自定义属性18	自定义属性19	自定义属性20
RSH01001	然生甲油胶2905-2/2906-2共308色	然生甲油胶307	然生	RSH	甲油胶							然生			RSH01001307	然生甲油胶2905-2/2906-2共308色307	RS001307								12				RS001307	307																		
RSH01001	然生甲油胶2905-2/2906-2共308色	然生甲油胶308	然生	RSH	甲油胶							然生			RSH01001308	然生甲油胶2905-2/2906-2共308色308	RS001308								12				RS001308	308																		
RSH01002	然生底胶1008	然生底胶	然生	RSH	底胶							然生			RSH01002000	然生底胶1008	RS002								12				RS002																			
RSH01003	然生擦洗封层2101-48	然生擦洗封层	然生	RSH	封层							然生			RSH01003000	然生擦洗封层2101-48004	RS004								12				RS004																			
RSH01004	然生一步胶 8ml 60色可选	然生一步胶001	然生	RSH	甲油胶							然生			RSH01004001	然生一步胶 8ml 60色可选001	RS005001								8				RS005001	1																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶002	然生	RSH	甲油胶							然生			RSH01004002	然生一步胶 8ml 60色可选002	RS005002								8				RS005002	2																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶003	然生	RSH	甲油胶							然生			RSH01004003	然生一步胶 8ml 60色可选003	RS005003								8				RS005003	3																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶004	然生	RSH	甲油胶							然生			RSH01004004	然生一步胶 8ml 60色可选004	RS005004								8				RS005004	4																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶005	然生	RSH	甲油胶							然生			RSH01004005	然生一步胶 8ml 60色可选005	RS005005								8				RS005005	5																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶006	然生	RSH	甲油胶							然生			RSH01004006	然生一步胶 8ml 60色可选006	RS005006								8				RS005006	6																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶007	然生	RSH	甲油胶							然生			RSH01004007	然生一步胶 8ml 60色可选007	RS005007								8				RS005007	7																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶008	然生	RSH	甲油胶							然生			RSH01004008	然生一步胶 8ml 60色可选008	RS005008								8				RS005008	8																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶009	然生	RSH	甲油胶							然生			RSH01004009	然生一步胶 8ml 60色可选009	RS005009								8				RS005009	9																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶010	然生	RSH	甲油胶							然生			RSH01004010	然生一步胶 8ml 60色可选010	RS005010								8				RS005010	10																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶011	然生	RSH	甲油胶							然生			RSH01004011	然生一步胶 8ml 60色可选011	RS005011								8				RS005011	11																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶012	然生	RSH	甲油胶							然生			RSH01004012	然生一步胶 8ml 60色可选012	RS005012								8				RS005012	12																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶013	然生	RSH	甲油胶							然生			RSH01004013	然生一步胶 8ml 60色可选013	RS005013								8				RS005013	13																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶014	然生	RSH	甲油胶							然生			RSH01004014	然生一步胶 8ml 60色可选014	RS005014								8				RS005014	14																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶015	然生	RSH	甲油胶							然生			RSH01004015	然生一步胶 8ml 60色可选015	RS005015								8				RS005015	15																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶016	然生	RSH	甲油胶							然生			RSH01004016	然生一步胶 8ml 60色可选016	RS005016								8				RS005016	16																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶017	然生	RSH	甲油胶							然生			RSH01004017	然生一步胶 8ml 60色可选017	RS005017								8				RS005017	17																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶018	然生	RSH	甲油胶							然生			RSH01004018	然生一步胶 8ml 60色可选018	RS005018								8				RS005018	18																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶019	然生	RSH	甲油胶							然生			RSH01004019	然生一步胶 8ml 60色可选019	RS005019								8				RS005019	19																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶020	然生	RSH	甲油胶							然生			RSH01004020	然生一步胶 8ml 60色可选020	RS005020								8				RS005020	20																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶021	然生	RSH	甲油胶							然生			RSH01004021	然生一步胶 8ml 60色可选021	RS005021								8				RS005021	21																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶022	然生	RSH	甲油胶							然生			RSH01004022	然生一步胶 8ml 60色可选022	RS005022								8				RS005022	22																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶023	然生	RSH	甲油胶							然生			RSH01004023	然生一步胶 8ml 60色可选023	RS005023								8				RS005023	23																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶024	然生	RSH	甲油胶							然生			RSH01004024	然生一步胶 8ml 60色可选024	RS005024								8				RS005024	24																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶025	然生	RSH	甲油胶							然生			RSH01004025	然生一步胶 8ml 60色可选025	RS005025								8				RS005025	25																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶026	然生	RSH	甲油胶							然生			RSH01004026	然生一步胶 8ml 60色可选026	RS005026								8				RS005026	26																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶027	然生	RSH	甲油胶							然生			RSH01004027	然生一步胶 8ml 60色可选027	RS005027								8				RS005027	27																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶028	然生	RSH	甲油胶							然生			RSH01004028	然生一步胶 8ml 60色可选028	RS005028								8				RS005028	28																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶029	然生	RSH	甲油胶							然生			RSH01004029	然生一步胶 8ml 60色可选029	RS005029								8				RS005029	29																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶030	然生	RSH	甲油胶							然生			RSH01004030	然生一步胶 8ml 60色可选030	RS005030								8				RS005030	30																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶031	然生	RSH	甲油胶							然生			RSH01004031	然生一步胶 8ml 60色可选031	RS005031								8				RS005031	31																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶032	然生	RSH	甲油胶							然生			RSH01004032	然生一步胶 8ml 60色可选032	RS005032								8				RS005032	32																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶033	然生	RSH	甲油胶							然生			RSH01004033	然生一步胶 8ml 60色可选033	RS005033								8				RS005033	33																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶034	然生	RSH	甲油胶							然生			RSH01004034	然生一步胶 8ml 60色可选034	RS005034								8				RS005034	34																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶035	然生	RSH	甲油胶							然生			RSH01004035	然生一步胶 8ml 60色可选035	RS005035								8				RS005035	35																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶036	然生	RSH	甲油胶							然生			RSH01004036	然生一步胶 8ml 60色可选036	RS005036								8				RS005036	36																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶037	然生	RSH	甲油胶							然生			RSH01004037	然生一步胶 8ml 60色可选037	RS005037								8				RS005037	37																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶038	然生	RSH	甲油胶							然生			RSH01004038	然生一步胶 8ml 60色可选038	RS005038								8				RS005038	38																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶039	然生	RSH	甲油胶							然生			RSH01004039	然生一步胶 8ml 60色可选039	RS005039								8				RS005039	39																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶040	然生	RSH	甲油胶							然生			RSH01004040	然生一步胶 8ml 60色可选040	RS005040								8				RS005040	40																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶041	然生	RSH	甲油胶							然生			RSH01004041	然生一步胶 8ml 60色可选041	RS005041								8				RS005041	41																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶042	然生	RSH	甲油胶							然生			RSH01004042	然生一步胶 8ml 60色可选042	RS005042								8				RS005042	42																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶043	然生	RSH	甲油胶							然生			RSH01004043	然生一步胶 8ml 60色可选043	RS005043								8				RS005043	43																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶044	然生	RSH	甲油胶							然生			RSH01004044	然生一步胶 8ml 60色可选044	RS005044								8				RS005044	44																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶045	然生	RSH	甲油胶							然生			RSH01004045	然生一步胶 8ml 60色可选045	RS005045								8				RS005045	45																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶046	然生	RSH	甲油胶							然生			RSH01004046	然生一步胶 8ml 60色可选046	RS005046								8				RS005046	46																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶047	然生	RSH	甲油胶							然生			RSH01004047	然生一步胶 8ml 60色可选047	RS005047								8				RS005047	47																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶048	然生	RSH	甲油胶							然生			RSH01004048	然生一步胶 8ml 60色可选048	RS005048								8				RS005048	48																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶049	然生	RSH	甲油胶							然生			RSH01004049	然生一步胶 8ml 60色可选049	RS005049								8				RS005049	49																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶050	然生	RSH	甲油胶							然生			RSH01004050	然生一步胶 8ml 60色可选050	RS005050								8				RS005050	50																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶051	然生	RSH	甲油胶							然生			RSH01004051	然生一步胶 8ml 60色可选051	RS005051								8				RS005051	51																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶052	然生	RSH	甲油胶							然生			RSH01004052	然生一步胶 8ml 60色可选052	RS005052								8				RS005052	52																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶053	然生	RSH	甲油胶							然生			RSH01004053	然生一步胶 8ml 60色可选053	RS005053								8				RS005053	53																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶054	然生	RSH	甲油胶							然生			RSH01004054	然生一步胶 8ml 60色可选054	RS005054								8				RS005054	54																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶055	然生	RSH	甲油胶							然生			RSH01004055	然生一步胶 8ml 60色可选055	RS005055								8				RS005055	55																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶056	然生	RSH	甲油胶							然生			RSH01004056	然生一步胶 8ml 60色可选056	RS005056								8				RS005056	56																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶057	然生	RSH	甲油胶							然生			RSH01004057	然生一步胶 8ml 60色可选057	RS005057								8				RS005057	57																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶058	然生	RSH	甲油胶							然生			RSH01004058	然生一步胶 8ml 60色可选058	RS005058								8				RS005058	58																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶059	然生	RSH	甲油胶							然生			RSH01004059	然生一步胶 8ml 60色可选059	RS005059								8				RS005059	59																		
RSH01004	然生一步胶 8ml 60色可选	然生一步胶060	然生	RSH	甲油胶							然生			RSH01004060	然生一步胶 8ml 60色可选060	RS005060								8				RS005060	60																		
RSH14001	然生RS甲油胶 盖子	甲油胶盖子	然生	RSH	工具耗材							然生			RSH14001000	然生RS甲油胶 盖子	RS101								0				RS101																			
RSH14002	然生RS甲油胶 刷头	甲油胶刷头	然生	RSH	工具耗材							然生			RSH14002000	然生RS甲油胶 刷头	RS102								0				RS102																			
RSH51001	然生 5瓶体验装 15ml/瓶	5瓶体验装	然生	RSH	甲油套装							套装			RSH51001000	然生 5瓶体验装 15ml/瓶	RS901								60				RS901																			
RSH51002	美甲店必囤-然生30色	然生30色	然生	RSH	甲油套装							套装			RSH51002000	美甲店必囤-然生30色	RS903								360				RS903																			
RSH51004	然生时尚深色系10色套装15ml	时尚深色系列	然生	RSH	甲油套装							套装			RSH51004000	然生时尚深色系10色套装15ml	RS906								120				RS906																			
RSH51009	然生 马卡龙4色套装（006.105.049.059）	马卡龙4色套装	然生	RSH	甲油套装							套装			RSH51009000	然生 马卡龙4色套装（006.105.049.059）	RS911								48				RS911																			
RSH51010	然生 308色全色套装 15ml  355件套	全色套装	然生	RSH	甲油套装							套装			RSH51010000	然生 308色全色套装 15ml  355件套	RS913								4525.75				RS913																			
RSH51011	然生 154色经典色套装 15ml 177件套	经典色套装	然生	RSH	甲油套装							套装			RSH51011000	然生 154色经典色套装 15ml 177件套	RS914								2298.06				RS914																			
RSH51012	然生【畅销15色】15ml 15瓶套装	畅销15色套装	然生	RSH	甲油套装							套装			RSH51012000	然生【畅销15色】15ml 15瓶套装	RS915								180				RS915																			
RSH51013	然生【热卖30色】15ml 30瓶套装	热卖30色套装	然生	RSH	甲油套装							套装			RSH51013000	然生【热卖30色】15ml 30瓶套装	RS916								360				RS916																			
RSH51014	然生【经典60色】15ml 60瓶套装	经典60色套装	然生	RSH	甲油套装							套装			RSH51014000	然生【经典60色】15ml 60瓶套装	RS917								720				RS917																			
RXI02001	甲片练习架	甲片练习架	荣信	RXI								然生			RXI02001000	甲片练习架	HC062								4.2				HC062																			
RXI02002	猫眼胶 磁铁片 厚度 4mm	磁铁片	荣信	RXI								然生			RXI02002000	猫眼胶 磁铁片 厚度 4mm	HC142								5				HC142																			
RXI02003	猫眼胶 磁铁片 厚度1.5mm	磁铁片	荣信	RXI								然生			RXI02003000	猫眼胶 磁铁片 厚度1.5mm	HC131								1.8				HC131																			
RXI02005	蓝色地带160ml洗_喱水	洗_喱水	荣信	RXI								然生			RXI02005000	蓝色地带160ml洗_喱水	HC121								8				HC121																			
